result,評価項目,評価表現,評判情報
"",画質,も良い,このように画質も良い上に、心地よい撮影環境までも作り出してくれます。
"",画質,は感じます,画質も申し分なく、2．8Lの画質は中間域が良いのに比べ、これはテレ端がとてもシャープに感じます。
"",画質,もなく,画質も申し分なく、2．8Lの画質は中間域が良いのに比べ、これはテレ端がとてもシャープに感じます。
"",画質,も良く,所詮縦型と侮っていたのもありますが、以前の機種より画質も格段に良く、軽いので妻も撮影をいやがりません。
"",画質,はありません,絞ればきりっとしてくる画質は文句のつけようがありません。
"",画質,も良く,開放から画質も良く、F4通しはまずまずの明るさ。
"",画質,も含めて,個人的には画質も含めてお気に「追加」のレンズです♪
"",画質,は良いです,画質はなかなか良いです。
"",画質,も満足しています,画質も大変に満足しています。
"",画質,も良いと,携帯性が良く、画質も良いと思います。
"",画質,はいいと,画質は初代でもとてもいいと思っていました。
"",画質,は満足です,屋外、室内とも画質は満足です。
"",画質,も良いです,また、液晶モニター・パソコンに取り込んだ画像の画質も、とても良いです。
"",画質,が良い,期待していなかったのに、画質が良いことが、嬉しい誤算です。
"",画質,が良い,それでもそれは元々画質が結構良いS3ISと比べた場合の話で、S5ISで撮った写真は常用範囲で撮った写真であれば、A4サイズまでは引き伸ばして見ても多分問題ないと思います。
"",画質,も良く,レスポンスが非常に良くパチパチ撮れ、画質もそれなりに良く、望遠やバリアングルで自由な撮影ができます。
"",画質,は良いですね,画素数の割りに、画質は良いですね。
"",画質,は感じです,画質はやはりISO800ではやはり粗い感じです。
"",画質,が良いと,他のメーカーより画質が良いと言われるが何故なのか知りたくなっての購入動機でした。
"",画質,はありません,画質は文句ありません。
"",画質,はありますが,画質は開放から凄くシャープで値段だけのことはありますが300F4LISと画質を比較すると4倍近い差はありません。
"",画質,は最高です,重くて、大きいですが画質は、最高です。
"",画質,もいい,画質もシャープで色味も好きな色でいい感じです手振れ補正は付いていませんが、高感度ノイズも我慢できるレベルですし総合的に満足しています機能ではフォーカスチェッカーが便利だと感じましたピントの合った部分が拡大され、撮影終了後瞬時にブレを確認できるのが便利です___母用に購入しました。
"",画質,もよく,画質もよく、操作も簡単で満足しています。
"",画質,があります,特に、暗所でも十分な画質があります。
"",画質,はいいです,屋外での画質はとてもいいです。
"",画質,が良いので,まあ画質が良いので辛抱して満足度3です。
"",画質,は素晴らしいです,画質は素晴らしいです。
"",画質,が良いと,画質が良いと評価してる人もいるので、初期不良かもしれないが。
"",画質,も良く,画質も良く、普通サイズの写真にしたりする分にはまったくノイズなど気になりません。
